ward	name
1 -	Uduwara Arachchilage Chamidu Kawindana Wimalaweera
2 -	Priyankara Pathidharmalage Indunil Nadeera
3 -	Palla Mullage Madisha Nawanjana Sirimaldeniya
4 -	Rankoth Durayalage Ajith Priya Nihal
5 -	Sirimala Gasmandalage Sanjeewa Kusumsiri
6 -	Thalangama Appuhamilage Indrani Perera
7 -	Kalukumara Mudiyanselage Prasitha Prabhath Rathnayaka
8 -	Panchanadayalage Vinoda Thusira Vidyathilaka
9 -	Wijendra Gedara Dilini Isanka Keerthirathna
10 -	Rajamuni Devayalage Sanath Chandrasiri
11 -	Liyanage Supun Harshana Perera
12 -	Manikkuge Roy Senavirathna
13 -	Munasinghe Arachchige Anura Udaya Munasinghe
14 -	Heva Battage Mangala Deshapriyage Kanchana Madhushani Deshapriya
15 -	Heva Battage Mangala Deshappriya
16 -	Thennakoon Mudiyanselage Nilantha Sanjeewa
17 -	Heva Battage Mangala Deshapriyage Dilip Kumara Deshapriya
18 -	Panwaththe Gedara Saman Nandana Premakumara Vipulasiri
19 -	Makul Gollage Madushani Samanthika Senarathna
20 -	Dissanayake Mudiyanselage Sudesh Lahiru Dissanayaka
21 -	Jayaweera Haluvalage Jayasena
22 -	Navuru Pichche Mohammad Anuwardin
23 -	Weerakoon Mudiyanselage Kusuma Weerakoon
24 -	Henaka Achchillage Jayasekara
25 -	Abdul Razak Muhammadu Wajibu
