ward	name
1 -	Panthiye Gedara Nilanthi Karunarathna
2 -	Ilandharipedige Menaka Damayanthi Kumari
3 -	Herath Mudiyanselage Krishantha Herath
4 -	Thennakoon Mudiyanselage Thissa Thennakoon
5 -	Herath Mudiyanselage Chandana Pushpa Kumara Herath
6 -	Thalpawila Vidana Kunkunalage Nila Kumari Vasanthi
7 -	Alpitige Nisantha Premakumara
8 -	Uduvara Arachchilage Senarathna Kulathunga
9 -	Ranasinghage Sanjaya Kumara Edirisinghe
10 -	Walimini Arachchilage Padmini Kanthilatha
11 -	Puliguwadewayale Ishan Kumarasiri
12 -	Amarasingha Arachchige Kumarathunga
13 -	Ihala Nawinne Raththale Gedara Champa Kumari Rathna Jayasiri
14 -	Joshaph Redly Mendis Samantha
15 -	Herath Mudiyanselage Preethika Dilrukshi Tillakarathna
16 -	Marasinghe Mudiyanselage Buddhika Janaka Bandara Marasinghe
17 -	Ekanayaka Mudiyanselage Kusumsiri Ekanayaka
18 -	Rathnayaka Mudiyanselage Premarathna
19 -	Liyanagedara Sanjeewa Pushpa Kumara
20 -	Wijesundara Mudiyanselage Suresh Gunathilaka Meegaslanda
21 -	Dahanayake Mudiyanselage Darshaka Bandara Dahanayaka
22 -	Yapa Mudiyanselage Jagath Manjula Yapa
23 -	Liyana Gedara Duminda Pushpa Kumara Liyana Gedara
24 -	Thennakoon Mudiyanselage Wickramarathna
25 -	Mohammadu Zubair Mohammadu Fahim
