ward	name
1 - Ihalamulla	Wadugedara Rathnapala
2 - Ankubura	Hetti Appu Mudiyanselage Hulangamuwe Gedara Samantha Priyadarshana Hulangamuwa
3 - Kithulgolla	Katukithule Gedara Ranjith Kumara Thilakarathna
4 - Batagolladeniya	Rajasinghalage Wedakara Gedara Sanka Laleendra Niranjan Premachandra
5 - Gqlhinna	Adappayala Gedara Muhammadu Sali Mohamad Rizan
6 - Morankanda	Maduwe Gedara Piyarathna
7 - Bokkawala	Wewala Rambuk Ange Gedara Ananda Lalith Rambukanga
8 - Udahigulwala	Udawewala Gedara Indaradasa
9 - Gallella	Thelhawadi Gedara Ariyarathna
10 - Marathugoda	Dola Pihillage Laxman Dolapihilla
11 - Godahena	Karunasena Pathum Viraj Ruwan Kumara Jayalath
12 - Owissa	Pahala Ranthilaka Gedara Sujeewa Ranthilaka
13 - Domagammana	Anura Kumara Madalussa
14 - Palapana	Andige Anura Harischandra Fernando
15 - Batugoda	Herath Duragedara Janaka Priyalal
16 - Mullegama	Pichchamal Pinidiya Prathapa Mudiyansela Saman Aruna Santha Wijerathne
17 - Kahawatta	Karupaiya Saundarraja Nilmini Dissanayake
