ward	name
1 -	Senarathne Arachchige Nilantha Leshan Sanjeewa Senasinghe
2 -	Korawa Kankanamalage Don Pinsith Ranga
3 -	Jayamanna Mohottige Don Emmanuel Ruban
4 -	Jayamaha Mudalige Lakmal Sanjeewa Jayamaha
5 -	Basthiyankoralage Jayathissa Rodrigo
6 -	Rannulu Iroshana Dinesh Fonseka
7 -	Nissanka Meril Santha Fernando
8 -	Muthumuni Jude Shantha Zoysa
9 -	Rathnayake Mudiyanselage Udayajeewa Prasad Rathnayake
10 -	Sanghapala Arachchige Don Dilantha Mahesh Rohitha
11 -	Nawalage Augasta Udayanganee Indika Cooray
12 -	Ranepuradewage Anoma Nilanthi Pieris
13 -	Pathinayakage Anura
14 -	Ranawaka Aarachchige Thiyagirathne De Alwis
15 -	Kathrige Mahesh Prahad
16 -	Paranawithanalage Surani Manjula
17 -	Warnakulasooriyage Sanjeewa Nishantha Fernando
18 -	Charles Ranmuthuge
19 -	Kalimuththu Dharmarathnam
20 -	Halahapperumage Ravindra Ponseka
21 -	Kurukulasooriya Sawalakkarage Neil Santha Fernando
