ward	name
1 -	Hithanadura Siral Chaminda De Silva
2 -	Binu Thathsarani Dissanayake
3 -	Don Harshana Sri Ruwan Kaluaggala
4 -	Dodangoda Liyanage Lalith Indika
5 -	Kurukulasooriya Sawalakkarage Nilmini Fernando
6 -	Hithanadura Sanuka Virunima Silva
7 -	Udugoda Rajamanthreelage Sampath Nihal Rajapaksha
8 -	Hithanadura Harrold Priyantha Silva
9 -	Edirisinge Arachchige Anusha Nayomi Priyadarshani
10 -	Christunge Anton Shantha Jayasiri Fernando
11 -	Hithanadura Sahan Vimanshana Silva
12 -	Senarath Hettiaarachchige Sisira Senarath
13 -	Malinda Prabhath Clifford Ferdinand
14 -	Ranmuthuge Sheranga Maneesha
15 -	Rasaia Sivabalan
16 -	Leslie Siriwardhana
17 -	Ethmadalage Piyushani Inusha Dilhari Perera
18 -	Henegama Egoda Rajapaksha Gedara Dhammika Nei Rajapaksha
19 -	Jayasooriya Arachchige Don Tharindu Madhusanka Jayasooriya
20 -	Reddadduwa Pathirathnage Padmakumara
21 -	Ethmadalage Harshan Thursitan Perera
