ward	name
1 - Karikaddumoolai North	Lappana Gedara Jayaratne Bandara
2 -	Kandasami Gowrisankar
3 - MullaiNagar	Ponnuthurai Jatheeskumar
4 - Hijrapuram	Rankoth Gedara Nandasena
5 - Mulliyawalai West	Herath Mudiyanselage sisira Kumara Bandara
6 - Mulliyawalai East	Happawana Vithanage Karunathilaka
7 - Thanneerutu	Delpage Arachchilage Sumudu Priyanga Jeyarathna
8 - Kanukeny	Heenkenda Mudiyanselage Thilina Mahesh Heenkenda
9 - Mullaiyur	Kakula Durayalage Karunavathi Rupasinhe
10 - Karikaddumoolai East	Jayasundara Mudiyanselage Appuhamige Vasantha Kumari
11 - Kumulamunai	Liyannalage Lakmini Dilsani Tilakarathne
12 - Karikaddumoolai south	Mihindukulasooriya Damayantha Pranandu
13 - Welioya East	Edirisinghe Kapugama Arachchilage Nuwan Dimantha Bandara
