ward	name
1 - Sampoor	Markantu Rames
2 - Kaddaiparichan	Thurainayagam Vijeyathuhajini
3 - Neithal Nager	Parasivam Thuvarakan
4 - Akkaraichenai	Varatharajan Selvaraj
5 - Muthur	Kowshalya Sivaraj
6 - Jaya nagar	Santhanam Sivaraj
7 - Periyapalam	Santhirasegaram Senarjan
8 - Iruthayapuram	Puvanenthiran Nirojithan
9 - Kiliveddy	Sivanesan Nirushan
10 - Palathopoor	Prabaharan Mithurshan
11 - Thopoor	Vinayagamoorthy Kasthoori
12 - Allainagar	Marimuththu Yogenthiran
13 - Pallikudiyeruppu	Aarumugm Sivanesathurai
