ward	name
1 - Sampoor	Siththiravel Srilavan
2 - Kaddaiparichan	Veerasingham Nirmala
3 - Neithal Nager	Vairamuthu Puvaneshwari
4 - Akkaraichenai	Komaladevi Paramanantham
5 - Muthur	Santhani Jesurasa
6 - Jaya nagar	Vijayan Vithurskumar
7 - Periyapalam	Thavarasa Panothan
8 - Iruthayapuram	Sritharan Anojan
9 - Kiliveddy	Karuppaiya Manoharan
10 - Palathopoor	Yogenthiran Thivakaran
11 - Thopoor	Yogarasa Rajenthiran
12 - Allainagar	Thangathurai Sathoorshan
13 - Pallikudiyeruppu	Selvakumar Nishanthi
