ward	name
1 - Sampoor	Chithiravel Alagenthiran
2 - Kaddaiparichan	Sithamparapillai Dayantharasan
3 - Neithal Nager	Chithravel Dineshkumar
4 - Akkaraichenai	Konalingham Babitha
5 - Muthur	Konalingham Purushothman
6 - Jaya nagar	Laventhirarasa Dishanthan
7 - Periyapalam	Lohitha Uthayan
8 - Iruthayapuram	Sathasivam Kajenthiran
9 - Kiliveddy	Nagarasa Sasikaran
10 - Palathopoor	Puvanenthiran Nirojini
11 - Thopoor	Thayaparan Jathushanan
12 - Allainagar	Namasivayam Santhirakanthan
13 - Pallikudiyeruppu	Yogarasa Vasanthan
