ward	name
1 - Sampoor	Thurainayagam Jegan
2 - Kaddaiparichan	Kalirasa Sujani
3 - Neithal Nager	Maharasan Pratheepan
4 - Akkaraichenai	Maheswaran Krishnakumar
5 - Muthur	Sivarasa Suman
6 - Jaya nagar	Satheswaran Jegatheswaran
7 - Periyapalam	Jevaratnam Anton Robes
8 - Iruthayapuram	Nadesan Anusuyan
9 - Kiliveddy	Thavarasa Premkumar
10 - Palathopoor	Thangarasa Anujan
11 - Thopoor	Sivalingam Anupurani
12 - Allainagar	Manikkasingam Viththiyanandhan
13 - Pallikudiyeruppu	Saravanamuththu Muthalvan
