ward	name
1 - Sampoor	Nasar Fathim Akeetha
2 - Kaddaiparichan	Abdul Mnapu Jahangkeer
3 - Neithal Nager	Fareed Muhammadhu Anees
4 - Akkaraichenai	Sehu Muhamadshu Mujeeb
5 - Muthur	Muhamathu Marsook Muhamathu Siyan
6 - Jaya nagar	Ahamadhu Muhaidheen Karees
7 - Periyapalam	Jainulabdheen Susain
8 - Iruthayapuram	Mayilvaganam Kogulathas
9 - Kiliveddy	Usan Jaseela
10 - Palathopoor	Sehuththambi Sahubar
11 - Thopoor	Ameer Sulthan Muhamad Thanees
12 - Allainagar	Muhammadhu Nahman Muhammadhu Nihan
13 - Pallikudiyeruppu	Farook Muhammadhu Faheem
