ward	name
1 - Sampoor	Yoganathan Kapil Raj
2 - Kaddaiparichan	Buhari Mohammadhu Hasmir
3 - Neithal Nager	Ramees Roshan Sahl Ahamed
4 - Akkaraichenai	Caseem Bawa Alifuhan
5 - Muthur	Saahul Hameedhu Niyas
6 - Jaya nagar	Abdhul Wahaf Mohammadhu Riswan
7 - Periyapalam	Farukkoon Mohammadhu Sareek
8 - Iruthayapuram	Kanthasaami Suresh Kumar
9 - Kiliveddy	Mohammadhu Ibraheem Ruqaiya Beham
10 - Palathopoor	Aathambawa Samsuna Umma
11 - Thopoor	Inamulla Inas Marikkar
12 - Allainagar	Mohammadhu Salihu Mohammed Sahami
13 - Pallikudiyeruppu	Kirushnakumar Aarumuham Vinayaham Murthi
