ward	name
1 - Sampoor	Muhammadhu Farhan Asuha
2 - Kaddaiparichan	Raseek Nisfak Ahamad
3 - Neithal Nager	Naina Muhammadhu Kaseer
4 - Akkaraichenai	Nahoorpichchai Muhammadhu Sipli
5 - Muthur	Vahab Muhamath Muhamath Rismi
6 - Jaya nagar	Mahsoor Faraj
7 - Periyapalam	Abdul Samadhu Hussain
8 - Iruthayapuram	Kanthalingam Balakrishnan
9 - Kiliveddy	Thowfeek Muhammadhu Farhan
10 - Palathopoor	Muhaidheen Pichchai Muhammadhu Mahthy
11 - Thopoor	Levvana Maraikar Kachchu Muhammadhu Raseek
12 - Allainagar	Wahab Muhammadhu Siththy Kuruvaththul Maseedha
13 - Pallikudiyeruppu	Alli muththu Kajathepan
