ward	name
1 - sravanai	Thiyagar Thanusan
2 - velanai North East	Swaminathan Piragalathan
3 - Allaippiddy	Senthamil Selvan Thiruketheeswaran
4 - Mandaitivu	Sasikumar Kalanithy
5 - Velanai East	Puvaneswaran Vinesh
6 - Velanai South	Malathi Antony
7 - Velanai West	Nadarasa Kannathas
8 - Nainativu North	Sinnathambi Thanabalasingam
9 - Nainativu South	Balasubramaniam Suthakaran
10 - Punkudutivu West	Thanabalasingam Kavithas
11 - Punkudutivu East	Thevathasan Concies Nobel
12 - Punkudutivu Central	Jegatheepan Tharsan
