ward	name
1 - sravanai	Balasingam Thavabalan
2 - velanai North East	Antonypillai Yesuthasan
3 - Allaippiddy	Xaviour Wilfred Ayuran
4 - Mandaitivu	Thiyagalingam Jeyavani
5 - Velanai East	Muththulingam Sivanesan
6 - Velanai South	Suthakaran Subaraj
7 - Velanai West	Sinnaiyah Sivarasa
8 - Nainativu North	Mahenthirarasa Thavaruban
9 - Nainativu South	Namasivayam Karunakara Gurumoorthy
10 - Punkudutivu West	Paramananthan Thayananthan
11 - Punkudutivu East	Christin Thavanesan
12 - Punkudutivu Central	Sittambalam Paramalingam
