ward	name
1 - sravanai	Velayuthan Kanakaiyah
2 - velanai North East	Mahalingam Kengatharan
3 - Allaippiddy	Mathivathanan Mathusha
4 - Mandaitivu	Savirimuththu Jebakumar
5 - Velanai East	Sabaraththinam Naguleswaran
6 - Velanai South	Rasaiyah Lankesparan
7 - Velanai West	Rajenthirakumar Dayanshan
8 - Nainativu North	Kanakaiah Yalini
9 - Nainativu South	Visvalingam Thirunavukkarasu
10 - Punkudutivu West	Rasalingam Kugaseelan
11 - Punkudutivu East	Kanakaiah Senthuran
12 - Punkudutivu Central	Nageswaran Sarujan
