ward	name
1 -	Weliwitage Upul Sanjeewa Rodrigo
2 -	P. Iresha Dulmini Karunarathna
3 -	Disanayaka Mudiyanselage Dhanuka Roshan Kumara
4 -	Demin Aachchi Athukoralalage Dilan Chinthana
5 -	Wijemanna Liyanage Thushara Indika
6 -	Nanayakkara Wasam Jagodage Chamil Nalaka
7 -	Kalupahana Gamaethige Rashmi Shanika
8 -	Kandahewage Manawa Sri Jayalath
9 -	Gurusinghe Aarachchige Gamini Wijesekara
10 -	Saman Kumara gamage
11 -	Batukandage Don Ajith Kumara Samaranayaka
12 -	Thenkuttige Layan Indika Kumara
