ward	name
1 - Wahala Kananke	Poonam Kristhombuge Harshani Chathurangi
2 - Puhulahena	Arumathanthirige Jeewani Madhunika Amarasinghe
3 - Wellana	Siman Meru Pathiranage Palitha Pathirana
4 - Kokmaduwa	Wanasinghe Mudiyanselage Karunananda Wanasinghe
5 - Ibbawala	Agampodidurage Inoka Kumari
6 - Pathegama	Daluwaththa Galappaththige Namal
7 - Midigama West	Poonam Kristhombu Lakshma Malani
8 - Midigama East	Poonam Kristhombuge Achini Udeshika
9 - Moodugamuwa	Hewa Inapthappulige Pradeep Chandana
10 - Palalla	Hakmana Paranaliyanage Ranga Prajeewa
11 - Welipitiya	Galbokka Hewage Ruwani Tharanga De Silva
12 - Hallala	Harshani Vithanage
13 - Udukawa	Beliwaththa Liyanage Udith Ishara
14 - Jayawickramapura	Baranige Ranil Asanka
15 - Watagedaramulla	Saman Liyana Pathirana
16 - Denipitiya	Amara Shantha Gunathilake
17 - Polwatta	Wanasinghe Mudiyanselage Sashindya Rashmini Wanasinghe
18 - Polwathumodara	P. K. Manjula Prasanna
19 - Warakapitiya	Hewa Kasakara Annakkage Hasitha Rashminda
20 - Kotavila	Kottal Baddegei Premajayantha
21 - Kamburugamuwa	P. K. Prasad Sanjeewa
22 - Henwala	Sandamali Ruwan Pathirana
23 - Mirissa	Pelaketiyage Sameera Prabod Buddhika
24 - Mirissa Udupila	Kanakka Hewage Nilupika Ariyadasa
25 - Thalaramba	Hewa Wedage Supun Tharaka Sampath
