ward	name
1 - Wahala Kananke	Ranadheera Gamage Hemanthi
2 - Puhulahena	Indula Dias Wijesekara
3 - Wellana	Thenikoralage Nandika Dilan Kumara
4 - Kokmaduwa	Parana Gamage Dhammika
5 - Ibbawala	Ehelape Gamage Dharmasiri
6 - Pathegama	Mudugamuwa Hewage Rasika Priyankara
7 - Midigama West	Lasantha Wickramasekara
8 - Midigama East	Thuppahi Patabendige Sameera Dhanushkada Silva
9 - Moodugamuwa	Dona Gunaseeli Lokuhetti
10 - Palalla	Nugaduwa Vithanage Thilini Lakshika
11 - Welipitiya	Mohamd Sarook Ahamad Safri
12 - Hallala	Vidana Gamage Janaka Shrimantha
13 - Udukawa	Dickwella Vithanage Sumith
14 - Jayawickramapura	Harsha Nirmala Lanka Vithanachchi
15 - Watagedaramulla	Mohamad Usein Mohamad Asan
16 - Denipitiya	Abdul Saththar Mohamad Ajmal
17 - Polwatta	Nalaka Chaminda Jayawardhane
18 - Polwathumodara	Anura Premalal Daluwaththa
19 - Warakapitiya	Deweni Guru Kankanamge Raveendra Lankajeewa
20 - Kotavila	Hannagala Gamage Naleen Nishantha
21 - Kamburugamuwa	Vindika Ipalawaththa
22 - Henwala	Indrajith Upali Udaya Kumara Vidanagamachchi
23 - Mirissa	Ahangama Merenchige Shaseela Gayan Hasantha De Silva
24 - Mirissa Udupila	Jinasena Lakshman Samaranayake
25 - Thalaramba	Kankanam Durage Udayanga Sandaruwan
