ward	name
1 - Pannala	Bogahawatte Samarakoon Mudianselage Madhawa Sudarshana Samarakoon
2 - Theripehe	Lankahalu Gdara Rthnasiri Gunathunga
3 - udamadura north	Dissanayake Mudiyanselage Geetha Indumathi Kumari
4 - Kalaganwaththa	Samarakoon Mudiyanselage Dinuhsa NayanaKanhta Jayasooriya
5 - Thibbatugoda	Puwakgolle Basnayake Mudiyanselage Sudubanda Basnayake
6 - Kumbalgamuwa	Uruelle Jayasinghe Mudiyanselage Jayasinghe Bandara
7 - Liyanwala	Karunadhipahti Mudiyanselage Nandasiri Banda
8 - Landupita	Abekoon Rajakaruna Wasalamudiyanselage Bajjala Walauwe Lalith Kumarasinghe
9 - Padiyapelella	Chaminda Sampath Kumara Kurukulasooriya
10 - Kurunduoya	Palanivel Thiruchandran
11 - Hiforest	Sinnaiya Jayasilan
11 - Hiforest	Vishwalingam Jeyakumar
12 - Walapane	Bmbarawanage Lakshan Randhika
13 - Mahauva	Vivekanandan Suresh Ranjan
14 - Nildandahinna	Imbulgoda Rathnayake Mudiyanselage Nandana Kumara Rathnayake
15 - udamadura	Ganesha Madhushika Gamage
16 - Yatimadura	Binnegedara Herath Mudiyanselage Kumarihami
17 - Madulla	Rathnayaka Mudiyanselage Idamegedara Somarathna
18 - Ambaliyadda	Pahalagedara Wadanahaluge Nimal
19 - Kotambe	Waduthanthrige Thushara Manojith Jayawardhane
20 - Harasbedda	Satyaseelan Yogeshwaran
20 - Harasbedda	Smarakoon Mudiyanselage Danajaya Bandara
21 - Brookside	Thamilmaran Janarthan
21 - Brookside	Sidambaram Karpar
22 - Ragala	Paul Nishantha Kumarasena
23 - Senarathpura	Dissnayakege Tushara Malinda
23 - Senarathpura	Susikala Vaiyapuri
24 - Kurupanawela	Kalwaragedara Wijekoon Mudiyanselage Jayantha Thusithalal Priyadarshana
25 - Udapussellawa	Deegoda Gamage Nishantha Harsha Kumara
25 - Udapussellawa	Muththaiya Sivakumar
26 - Delmar	Shanmugam Devapriya
27 - St.Lenards	Thyagaraja Tiruchelvam
28 - Ekagapura	Suppaiya Pathmanatha
