ward	name
1 - Pannala	Mulle Kumbure Muramudali Mudiyanselage Thusha Kaminada Nuwan
2 - Theripehe	Walpola Liyanage Jayasinghe
3 - udamadura north	Agalakumbure Gedara Danushka Prasanna Kumara Agalakumbure Gedara
4 - Kalaganwaththa	Sriwickrama Chadrarathna Yapa Mudiyanselage Iresha Kumari Uduwela
5 - Thibbatugoda	Karadagolle Gedara Sudath Siri Bandara Rathnayakae
6 - Kumbalgamuwa	Weerasekara Mudiyanselage Priyantha Chularathna Weerasekara
7 - Liyanwala	Dissanayaka Mudhiyanselage Thotupaole Gedara Dissanayakae
8 - Landupita	Ythunda Gedara Premachandra
9 - Padiyapelella	Rathnayaka Mudiyanselage kusuma Rathnayaka
10 - Kurunduoya	Yogaraj Seththamil Selvi
11 - Hiforest	Nawaraj Vijayaraja
11 - Hiforest	Sivaperumal Nahulas
12 - Walapane	Weerasinghe Mudiyanselage Punchibanda Weerasinghe
13 - Mahauva	Waradaraja Thilakeshwari
14 - Nildandahinna	Rathnayaka Mudiyanselage Sujith Indika Bandara Rathnayaka
15 - udamadura	Malpola Liyanage Lalitha Kumari
16 - Yatimadura	Herath Mudiyaanselage Gunawthee
17 - Madulla	Denagama Liyanagamage Drmadasa Liyanage
18 - Ambaliyadda	Wijayakoon Mudiyanselage Susanthi Kumarihami
19 - Kotambe	Appukutti Dewayalage Priyantha Saman Kumara Jayawardhana
20 - Harasbedda	Herath Mudiyaanselage Piyasena
20 - Harasbedda	Palaniyandi Kumar
21 - Brookside	Sellaiya Narayana lingamurthi
21 - Brookside	Vanathaia Lawrence
22 - Ragala	Manoj Priyasantha Ediriweera
23 - Senarathpura	Dissanayakage Anjula Prabath Dissanayake
23 - Senarathpura	Jeganathan Chandramohan
24 - Kurupanawela	Perumapura Devayalage Lakshman Ranjith Wickramasinghe
25 - Udapussellawa	Maheshwaran Sanjeew
25 - Udapussellawa	Ramaiya Arun Prasad
26 - Delmar	Muththulingam Jivakumara
27 - St.Lenards	Selvaraj Rajamahendaran
28 - Ekagapura	Krishnamurthy Puvanehswaran
