ward	name
1 - Panketiya	Upul Amarajeewa Dissanayake
2 - Sherwood Janapadaya	Kandasamy Sivakumar
3 - Station Road	Kadar Nabi Mubarak
4 - Icepeella	Abdul Salam Nalib Mohomed
5 - Temple Road	Lamahewage Sampath Kumar Lamahewa
6 - Magiripura Pathana	Kalansooriyage Kamala Irangani
7 - Magiripura	Marakkala Hennadige Navishka Manjana Samayadasa
