ward	name
1 - Randeniya	Weerakon Mudiyanselage Champa
2 - Kotikambokka	Dissanayak Mudiyanselage Charitha Buddhika Dissanayaka
3 - Aanapallama	Ranasingha Mudiyanselage Tharanga Bandara
4 - Warunagama	Wiyaligoda Arachchilage Prasanna Rosan Kelistas Jayasekara
5 - Wellawaya	Ranasingha Mudiyanselage Chaminda Jayalath
5 - Wellawaya	Mohomad Subayir Mohamad Abdul Nisam
6 - Buduruwagala	Senarath Arachchige Lionel
7 - Neluwagala	Aththanayaka Mudiyanselage Nuwan Harsan Aththanayaka
8 - Handapanagala	Rathnayaka Mudiyanselage Indika Pathma Kumara
9 - Siripuragama	Rathnayaka Mudiyanselage Chaminda Rohana Rathnayaka
10 - Thelulla	Kothalawala Wedage Janaka Wije Kumara
11 - Mahaaragama	Weerasingha Mudiyanselage Janaka Pushpakumara
12 - Uva Kudaoya	Hetti arachchilage Thalatha menike Wijesingha
13 - Balaharuwa	Walimunnige Nihal
