ward	name
1 - Kahattewella	Mariyappan Aiyaadore
2 - Kahagolla	Seiyadu Adam Mohammadu Faruk
3 - Diyathalawa	Mohamed Hanifa Hajiyathulla Risviya
4 - Ellagama	Marasingha Mudiyanselage Sampath Thushara Dhammika Marasingha
5 - Haputhalegama	Rathnayaka Mudiyanselage Leelawathi
5 - Haputhalegama	Galbokka Hewage Sriyani Chandaralatha
6 - Kadurugamuwa	Bandarage Priyantha Karandawela
7 - Umankandura	Ashok Kumar Ashok Dileep Kumar
8 - Haputhale	Palaniyandi Seedalechami
8 - Haputhale	Sivanandaraja Surendran
9 - Dambethenna	Periyasammi Esudas
9 - Dambethenna	Maryappan Tamil Arasu
