ward	name
1 - Obeysekarapura North	Gangoda Gamachchige Sumedha Chathuranga
2 - Obeysekarapura South	Kalansooriya Rathnayakage Anushka Tharanga
3 - Moragasmulla	Jayasooriya Mudiyanselage Wimukthi Prasanna Kumara
4 - Welikada Central	Gangoda Gamachchige Herath Weediya Bandara
5 - Rajagiriya	Goadagama Koralege Lakmal jayanath
6 - Bandaranayakapura	Pimburage Geeth Madushanka Perera
7 - Nawala West	Weerakkodi Arachchige Chalani Dewmini Perera
8 - Koswatta	Dolamawathage Nayana Chandani
9 - Ethulkotte West	Sachin Thilina ganegoda
10 - Ethulkotte	Sigamuni Liyanage Dhaminda Lakmal
11 - Pitakotte East	Wijekoon Mudiyanselage Nissanka Jayalath
12 - Pitakotte	Kashapa Bandara Angammana
13 - Pitakotte West	Kudamaduwage Charaka Nuwan Thilakarathna
14 - Nawala East	Weerakkodi Arachchige Sanwala Perera
15 - Nugegoda West	Don maniwelge Don Roshen Thiranjaya
16 - Pagoda North	Sahan Kulana Haputhanthri
17 - Nugegoda East	Nanayakkaralage Pasindu Induwara
18 - Pagoda East	Vijaya Prakashan Duminda
19 - Gangodawila East	Wasala Rankothge Dayan Chamila Kumara
20 - Gangodawila South	Kannangara Harsha Vindya Jayathilaka
21 - Gangodawila West	Hewa Hete Gedara Anoja Dhamayanthi Wijesiri
