ward	name
1 - Obeysekarapura North	Rajapaksha Pathirennahalage Dhanushka
2 - Obeysekarapura South	Nammuni Arachchi Hewa Welhenage Prasanna Ravindralal
3 - Moragasmulla	Nammuni Arachchi Hewa Welhenage Himal Nimsara
4 - Welikada Central	Welathanthrige Udaya Priyankara Botheju
5 - Rajagiriya	Weerasinghe Arachchige Waruna Asiri
6 - Bandaranayakapura	Sarukkalige Dhanushka Kushan Silva
7 - Nawala West	Weerathunga Arachchige Chaminda Pushpakumara
8 - Koswatta	Nammuni ArachchiHewa Welhenage Sasika Viksura
9 - Ethulkotte West	Idunil Simithra Arachchi
10 - Ethulkotte	Dona Nilukshi Nadeema Rupasinggha
11 - Pitakotte East	Wanaguruge Sachini Kaushalya
12 - Pitakotte	Wickramage Don Ajith Rohan
13 - Pitakotte West	Sooriyaarachchilage Kavidu Maduranga
14 - Nawala East	Harith Nilantha Mosus Mendis
15 - Nugegoda West	Ramanayakage Nishantha Perera
16 - Pagoda North	Jayasingha Appuhamilage Sumudu Chanaka Jayarathna
17 - Nugegoda East	Ekanayake Mudiyanselage Dulaj Tharanga Peiris
18 - Pagoda East	Aduranmulle Hewage Janitha Pasidu Bhagya Karunarathna
19 - Gangodawila East	Karadana Gamlathge Shirani Dias
20 - Gangodawila South	Nandapriya Dineth Basnayaka
21 - Gangodawila West	Wijesinghe Arachchige Don Pradeep Roshantha
