ward	name
2 - Galapitamada	Kuda Peduru Achchige Liwindra Dias Jayarathna
3 - Levangama	Kiriella Arachchillage Lakshman Pearl Bandara
4 - Pethangoda	Mohammad Mohammad Saneer
4 - Pethangoda	Edirisinghe Arachchillage Chamila Edirisingha
5 - Doranuwa	Bopatta Liyanage Sanath Chandika Kularathna
6 - Siyabalawala	Wickrama Arachchi Appuhamillage Sanjaya Chathuranga Wickramaarachchi
7 - Bopaththa	Gamaralalage Premalal Kumarasinghe
8 - Dannoruwa	Adhikari Appuhamillage Chulanga Anupiya Adhikari
9 - Waharaka	Kaluthantrige Priyantha Rusira Kumara Pieris
10 - Wahakula	Arthur Rakwan Wordilo Lesly Niroshan Nawarathna
11 - Morawaththa	Herath Mudalige Nanda Shriyawathi
12 - Ruwanwella	Liyana Arachchilage Lasantha Indralal
13 - Wendala	Thissa Jagath Wickramasuriya
14 - Moraliya	Kalanchi Dewage Niluka Surangani
15 - Maddegoda	Ranasinghalage Roopa Indumathi
16 - Amithirigala	Kudasingappulige Premadasa
