ward	name
1 - Halmulla	Rudriguge Vipula
2 - Welewatta	Munasinghe Danapaa
3 - Kiththampahuwa	Kurukulasooriya Arachchige Anoma Indika Thushari
4 - Wennawatta	Nilmini Gerlak
5 - Maha Buthgamuwa	Kottapolage Chandani Manel Sriyalatha
6 - Kuda Buthgamuwa	Batugampalage Janaka Nilantha
7 - Kelanimulla	Jasin Pathiranage Dilki maheesha Siriwardhana
8 - Ambathale	Rajapaksha Arachchige Amila Prasanna
9 - Udumulla	Punchi Bandage Kumuduni jayawardhana
10 - Malgama	Delpavithtra Acharige Mahinda Padmasiri
11 - Mulleriyawa	Sujith Nishantha Manukulasooriya
12 - Malpura	Nawagamuwage Sumith Nishantha Perera
13 - Kotikawatta	Chandrasiri Paranavithana
14 - Batalandahena	Kavindu Dilshan Athapaththu
15 - Megoda Kolonnawa	Mohomad Buhari Mohomad Ibrahim
15 - Megoda Kolonnawa	Kuruvita Arachchige Sarath Bandara
16 - Gothatuwa	Samarasinghe Arachchilage Dulanjana Sangeeth
17 - Madinnagoda	Walpita Gamage Dhanushka Priyadarshana
18 - Dodamgahahena	Maheepala Mudalige Nisal Chinthana
19 - Himbutana	Rohitha Eranga Gunasekara
20 - Udumulla South	Inoka Udayashanthi Weerasinghe
21 - Rajasinghegama	Wijesinghe Arachchige Wasantha Kumara
