ward	name
1 -	Mohomad Paruk Mohomad Salmeer
2 -	Mohommadu Hanees Mohommadu Sabin
3 -	Maharambe Vidanale Gedara Abdul Ma Ali Fathima Sapaniya
4 -	Mohomad Saleen Mohommadu Siyadi
5 -	Abuhanifa Muhammadu paris
6 -	Arip Pathima Risla
7 -	Muhammadu Munnar Pathima Faroshiya
8 -	Mohamad Riyal Mohamad Akram
9 -	Muhamad Samsudeen Muhamad Samil
10 -	Mohomad Hafeel Mohomad Haseef
11 -	Mohommad Faris Fayan
12 -	Muhammadu Thaha Muhammadu Napeel
13 -	Muhammadu Thahar Muhammadu Nasar
14 -	Muhammad Thaha Muhammad Naleem
15 -	Mohammadu Abuthalibu Mohamad Asheem
16 -	Wahab Naseer
17 -	Mohamad Naseer Mohammad Asad
18 -	Muhammadu Thaha Muhammadu Nasrin
19 -	Mohammadu Naseer Mohammad Nasran
20 -	Abdul Kadar Mohamad Hamdeer
21 -	Mohammadu Ibrahim Mohammadu Ipam
22 -	Muhamad Imthiyas Irsad Ahamad
