ward	name
1 - ketepola	Separamadu Arachchige Gamini Jayapala
2 - Madabaddara	Elapathage Don Tharanga Lakmal Sumanarathna
3 - Galathura	Amarathungage Sarala Sulakshani Amarathunga
4 - Sinhalagoda	Mudunpitage Sugath Priyantha
5 - Pallekada	Gamage Don Chandana Jayamal Karunadasa
6 - Dumbara Manana	Mallawa Arachchilage Prasanna Madhushan
7 - Pitakanda	Hewa Withanage Priyawardhana
8 - Ayagama	Loku Ranasinghe Arachchige Nishantha Pushpa Kumara
9 - Udugala	Subasinghage Chamara Subasinghe
10 - Paragala	Galaudakanda Wathukarage Sarath Kumara
