ward	name
1 - Pothubandhana	Wijelath Pathiranalage Siripala
2 - Kotabowa	Pakeer Saibu Jalaldeen Riski
3 - Nannapurava	Anthony Wasantha Dulip Kumara
4 - Kohukumbura	Herath Mudiyanselage Ariyathilaka
5 - Monaravana	Dissanayaka Mudiyanselage Chaminda Bandara
6 - Thimbiriya	Ananda Wijeweera Gunarathna
7 - Medagama	Konara Mudiyanselage Pradeep Nalaka
8 - kendavinna	Maragas Waththe Sumithra Irangani
9 -	Rathnayaka Mudiyanselage Sanath Swarna Kumara
10 - Amunekandura	Rajapaksha Samarasingha Karuna Wathsara Udyan Hemasiri Bandara
