ward	name
1 - Dandeniya	Damindu Tamarindu Ramanayake
2 - Urugamuwa	Gunasekara Muhamdiramge Nalaka Deshapriya
3 - Walasgala	Harshana Mahesh Kumara Kodituwakku
4 - Dandeniya South	Hewa Thudellege Sunil Shantha
5 - Rathmale	Kankani Gamage Harsha Prabhath Dissanayake
6 - Balideniya	Marakkala Manage Prabashana Ruhunu Kumaru
7 - Beliwaththa	Sujith Hetti Arachchi
8 - Kottagoda	Marakkala Manage Supun Charmikara
9 - Bambarenda	Rathnasiri Gamhewa
10 - Batheegama	Wanigaratne Nilanga
11 - Waththegama	Mirissa Lankage Chandima Niroshani
12 - Dickwella South	Demeta Hetitige Sanath Madhuranga
13 - Yonakapura	Mohammad Yehiya Mohammad Sihrul
14 - Wavurukannala	Jayasekara Vithanage Thusitha Saman Jayasekara
15 - Dodampahala West	Santhi Nilmini Jayaweera
16 - Dodampahala East	Edirisuriya Patabedige Sajith Saranga Kumara
