ward	name
1 - Dandeniya	Gunaratna Suddappulige Madhawa Lakshan
2 - Urugamuwa	Meegasdeniya Kamkanamge Chaminda Indika
3 - Walasgala	Shyamali Nilanthi Athukorala Arachchige
4 - Dandeniya South	Heegana Gamage Susil
5 - Rathmale	Kammalgoda Mudalige Iranga Manoji
6 - Balideniya	Nagasingha Kumara Unnehelage Prageeth Kumara
7 - Beliwaththa	Ilamgamge Nandasiri
8 - Kottagoda	Sudirikku Hadinnandige Sumith Chaminda
9 - Bambarenda	Shanal Anuruddha Gamhewa
10 - Batheegama	Don Arunasiri Rajapakshe
11 - Waththegama	Nambukara Tanthirige Dhammika Chaminda
12 - Dickwella South	Horemullage Sunanda
13 - Yonakapura	Palliya Guruge Shashika Chamini
14 - Wavurukannala	Muthukumarana Hewa Thondilege Kitsira
15 - Dodampahala West	Wickramaratne Prasanka Deepal
16 - Dodampahala East	Kaluhannadige Vipularathna
