ward	name
1 -	LEO JEGARASA NIRAJ ELMO
2 -	VADIVEL VIJAYAKANTH
3 -	KOUKEEHARAN PRATHEEPAN
4 -	YOGARASA SATHAMATHAN
5 -	KONESAMOORTHY JUDE SUKIRTHTHAS
6 -	VIJAYARETNAM JEYAKANESH
7 -	SOMALINGAM THARSHINI
8 -	THIRUCHELVAM KAMALNATHAN
9 -	PUNNIYARAJ KETHISWARY
10 -	THILLAIYAN KRUSHNAPILLAI
11 -	MAHENDRAN IYANGARAN
12 -	KANAPATHIPPILLAI SUGANYA
13 -	THAVARASA PREMKUMAR
14 -	RETNAM NAVACHCHELVAN
15 -	SEENITHAMBY THIYAGARASA
16 -	NITKUNANANTHAN PAVALARAJAH
17 -	SIVALINGAM NITHAN
18 -	BASNAYAKKA MUDIYANSLAGE PATHMALATHA
