ward	name
1 -	PAKKERTHAMBY ASANAR
2 -	ALIYAR MUHAMED SALEEM
3 -	ACHCHI MOHAMED NIZAD
4 -	MEERA SAHIBU MOHAMADHU SADEEK
5 -	SUBAIR MOHAMADHU RAFI
6 -	ABDUL RAHUMAN SAFEER
7 -	CASIM MUHAIDEEN ANBAR SHADATH
8 -	SINNATHAMBY MANAP
9 -	VELLAITHAMBI THASLIN
10 -	UMARDEEN ABDUL SUBAIR
11 -	AZANAR JESMIYA
12 -	IBRAHIM KALEEL RAHUMAN
13 -	KACHCHI MOHAMMADHU MOHEMMADHU ANZAR
14 -	CASIM MUHADEEN MUHAMMADHU RIFAN
15 -	ISMAIL RIZANA
16 -	MEERALEBBE SAHABDEEN
17 -	ALI MUHAMMADHU RAYIRA
18 -	KAYATHU MOHAMADHU JAMALDEEN
