ward	name
1 - Warakawa	Gardiye Wasam Koththigoda Kankanamge Malitha Yasintha Gihan
2 - Dadubadiruppa	Weligamage Danester Silva
3 - Panituduwa	Yatipeyangalage Manjula Sulakshana Karunarathna
4 - Rabukpitiya	Saruvage Chaminda Sudarshana
5 - Balantota	Ekkessae Gamaralalage Thilak Amarasiri Sirisena
6 - Dekida	Weerasingha Arachchilage Sumith Prasanna Weerasingha
7 - Walligampola	Dalumura Dewage Piyathissa
8 - Bavuvagama	Mohotti Sandarage Channa Gayantha Pathirana
8 - Bavuvagama	Mohamed Kaan Mohedeen Kaan
9 - Kadiyanlena	Galagodapitiye Medagadara Mudiyanselage Thamara Kumari Galagoda
10 - Eguruoya	Polwathe Gallage Sujeewa Bhashitha Kumara
11 - Westhole	Samarasingha Pedege Anusa Samarasingha
