ward	name
1 - Deewala	Hewa Pedige Sumith Manjula Jayarathna
2 - Uduwewela	Maraulle Ranhoti Pedige Indika Sirimanna
3 - Ussapitiya	Wahumpura Gedara Upul Wickramasinghe
4 - Talgamuwa	Basnayaka Ralalage Sunethra Kumari Senavirathna
5 - Nikapitiya	Polambegoda Aluthwatte Gedara Chandrapala
6 - Asmadala	Nalinda Gardiya Weligamage
7 - Debathgama	Wickramage Wasantha Wickrama
8 - Hathgampala	Wijesekara Arachchillage Senavirathna Banda
9 - Gavilipitiya	Peramune Rallage Chamod Nimvitha Peramuna
10 - Dippitiya	Karunapedi Durayalage Rathnamali Priyangani
11 - Habalakkawa	Mohamad Pareed Mohamad Ameen
12 - Thalgaspitiya	Egoda Uyane Gedara Muthuthanthrilage Dinushika Charuni Kumarasinghe
13 - Gataberikandha	Wickrama Pedige Dinesh Sandaruwan Wickramasinghe
14 - Ganthuna	Nuwara Paksha Pedige Lasantha Sampath Kumara
15 - Narangala	Mahage Ranjith Dahanayaka
16 - Aranayaka	Arambe Gedara Cyril Kulathunga
17 - Hakurugammana	Meda Gedara Dhanapala
18 - Selawa	Haputhenne Wiyannalage Asela Sampath Karunathilaka
