ward	name
1 - Deewala	Karunasinhage Anthoney Nihal Senavirathna
2 - Uduwewela	Sudharma Renuka Kumari Meewalathanna
3 - Ussapitiya	Wickramasinghe Mudiyansela Rohitha Jayantha Bandara
4 - Talgamuwa	Dewatha Pedi Gedara Wimalarathna
5 - Nikapitiya	Liyannalage Wijitha Asitha Kumara
6 - Asmadala	Kanda Pahala Gedara Janaka Chandima Jayathilaka
7 - Debathgama	Wickramapedige Dhammika Wickramasinghe
8 - Hathgampala	Herath Lekam Mudiyanselage Dhananjaya Bandaranayaka
9 - Gavilipitiya	Kande Sinhalage Amila Thiwanka Gunathilaka
10 - Dippitiya	Mohammed Kaleel Muhammed Arsad
11 - Habalakkawa	Mohammadu Supiyan Rifai
12 - Thalgaspitiya	Manikrampedige Manjula Senevirathna
13 - Gataberikandha	Ganthuna Ralalage Kumuduni Dilhani Manike
14 - Ganthuna	Ranthilakage Thusitha Anupriya Aberathna
15 - Narangala	Delanka Pedige Chamintha Gunarathna
16 - Aranayaka	Nanayakkarage Nimal Kapila Chandana Kumara
17 - Hakurugammana	Paradeniya Ralalage Shashika Nuwan Bandara Rathnayaka
18 - Selawa	Kompala Widanelage Manel
