ward	name
1 - Udaththwa	Yahangal Mudiyanselage Asseddume Gedara Ariyarathne
2 - Himbutuwa	Herath Mudiyanselage Janaka Bandara Herath
3 - Kolongoda	Weedagama Gedara Sunil Kumara
4 - Udawela	Samarakoon Mudiyanselage Manoj Sanjeewa Samarakoon
5 - Ulpathagama	Senevirathne Mudiyanselage Koswaththe Gedara Priyantha Manjula Godakumbura
6 - Mahayaya	Wijesekarage Podi Mahaththaya
7 - Hasalaka	Abeykoon Mudiyansele Kudabanda
8 - Mahaassedduma	Kalu Arachchige Inoka Shyamali Senevirathne
9 - pallewaththa	Abeysinghe Mudiyanselage Keerthi Bandara Poddalgoda
10 - Morayaya	Hanwelle Gedara Anil Serasinghe
11 - Handaganawa	Pamunuwala Herathlage Swarnamali Chandra Kumari
12 - Ambagahapelessa	Udagedara Sirisena
13 - Minipe	Hanwelle Gedara Prasad Priyankara Premathilaka
