ward	name
1 - Udaththwa	Dissanayake Mudiyanselage Chamara Sanjeewa Dissanayake
2 - Himbutuwa	Abeykoon Mudiyanselage Bisomanika
3 - Kolongoda	Bokotuwe Gedara Amila Priyadarshana Bokotuwa
4 - Udawela	Alawaththegama Palle Gedara Vidanagamagelage Sunil Gamage
5 - Ulpathagama	Yapa Mudiyanselage Sudharshana Bandara
6 - Mahayaya	Rathnayake Mudiyanselage Watagoda Gedara Sakunthala Dilhani Rathnayake
7 - Hasalaka	Jayasinghe Mudiyanselage Udawalauwe Siril Jayasinghe
8 - Mahaassedduma	Abeykoon Mudiyanselage Amarasinghe
9 - pallewaththa	Weerakoon Mudiyanselage Indrawathi Kumarihami
10 - Morayaya	Wickramasinghe Mudiyanselage Anuruddha Wickramasinghe
11 - Handaganawa	Bamunu Arachchi Pathiranage Jayasinghe
12 - Ambagahapelessa	Higgahapitiye Gedara Dinesh Madhushanka Higgahapitiya
13 - Minipe	Siyambalagaha Gedara Nipun Dilusha Nimal Kumara
