ward	name
1 -	Lindamulage Priyantha Rohan Silva
2 -	N.Wasan Weligama Palliya Guruge Nilmini Janaki Nanayakkara
3 -	Malmadu Dewage Thisara Sanjeewa Madhusanka
4 -	Jayakodi Arachchige Rangana Sanchitha Jayakodi
5 -	Thananthirige Anil Indrapathma
6 -	Jayaweera Arachchige Janaka Jayaweera
7 -	Manadi Pathirannehelage Nalani Nilushika Pathirana
8 -	Vithanage Sisira Chaminda Vithana
9 -	Minimuthu Pathirannehelage Dilshan Sameera Pathirana
10 -	Karuna Pedige Somapala
11 -	Walpitigamage Livinton Wijerathna
12 -	Rahadiya Wedaralalage Shasika Rangali Bandara
13 -	Wijesingha Arachchige Senevi Eeshana Wijesinghe
14 -	Kasthurirathna Thennakoon Appuhamilage Yukthi Yasoradha Thennakoon
15 -	Bandara Mudiyansalage Ranjith Parackrama Wijesinghe
16 -	Daaththara Gamaralalage Lalinda Prabath Premarathna
17 -	Ganegoda Hitihamilage Chandrapala
18 -	Adhikari Pathirannehelage Priyanga Niroshini Balasooriya
19 -	Wanni Arachchilage Suresh Chamila Kumara Wanniarachchi
20 -	Amarasinghe Ralalage Nilantha Amarasinghe
21 -	Edirisinghe Pathirannehelage Piyal Wickramasiri
22 -	Kalugalage Jayarathna
23 -	Dissanayaka Mudiyanselage Virajith Mahendra Diluk
24 -	Weweldeni Pathirennehelage Ajith Thilakarathna
25 -	Horanekarage Leelananda Jayalath
26 -	Dewapura Dewage Asitha
27 -	Muthumarasinghe Arachchilage Dhammika Dayajeewa
28 -	Herath Pathirannehelage Erensli Dias Dissanayaka
29 -	Kuda Vitanage Nuwan Tharanga Kudavithana
