ward	name
1 -	Weerasekara Mudiyanselage Edani Kamalika Kumari Weerasekara
2 -	Neththasinha Liyanage Suwanthi Dulmini Weerasekara
3 -	Kumbalathara Arachchilage Don Peshala Shawin Wijerathna
4 -	Mohomad Anwer Mohomad Akram
5 -	Semasingha Nawrathna Situbandaralage Janitha Jayasanka Situbandara
6 -	Thalagama Liyanage T Kasun Namal Liyanage
7 -	NiranJala Sampath Dolamawatha
8 -	Pramila Chandani Paranawithana
9 -	Menikge Sarath Kumarasingha
10 -	Mohommad Rafeel Riyas Nawshan Ali
11 -	Lansakara Herath Mudiyanselage Asela Chamara Bandara
12 -	Algama Arachchige Don Surangani
13 -	Mohomd Hashim Mohomad Hasmir
