ward	name
1 -	Punchihewage Janitha Sanjeewani
2 -	Wedisingha Arachchige Vijayananda
3 -	An Mari Jun Dansfod
4 -	Harasgama Walawwe Gedara Ranmenika
5 -	Jayakadu Mudiyanselage Nilan Priyantha Jayakadu
6 -	Wasthu Durayalage Dulshika Madushani Amarathunga
7 -	Palihapitiya Gamage Priyankara Dayas
8 -	Udahagedra Gunasekara Banda
9 -	Rathnayaka Mudiyanselage Chandana Dharmasiri Rathnayaka
10 -	Polpitiye Naydelage Udeshika Sarathchandra
11 -	Denipitiya Thudawa Hewage Sriyani Manel Dharmadasa
12 -	Widanage Nisantha Munasingha
13 -	Abdul Hameed Mohomad Risan
