ward	name
1 -	Chathura Nuwan Thewarapperuma
2 -	Warnakula Adithya Sembukuttige Lushan Clarance Jansa
3 -	Thennakoon Mudiyanselage Amila Sanjeewa Kumara
4 -	Jayantha Liyanage
5 -	Niroshini Priyanthika
6 -	Pathiraja Liyanage Usira Suranjith Fernando
7 -	Bandaranayaka Nishanthi Renuka
8 -	Dunuwila Handille Walawwe Herath Mudiyanselage Nimal Dunuwila
9 -	Rathnayaka Mudiyanselage Imendra Laknath Rathnayaka
10 -	Seyyadu Mohomd Faris
11 -	Nagur Faruk Mujibar Rahuman
12 -	Wijelath Pedilage Ransi Meneka Wijelath
13 -	Mujibar Rahuman Mohomad Sadath Husen
