ward	name
1 - Kobbakaduwa	Kuruneka Mudiyanselage Shaluka Lakmal Bandara Meekotuwa
2 - Yahalatanna	Vihara Walawwe Rajakaruna Rajapaksha Navarathna Wasala Mudiyanselage Kasun Bawantha Medagoda
3 - murutalawa	Mapitigama Pasindu Lakshan Ranathunga
4 - Dehianga	Herath Mudiyanselage Devinda Sudharaka Bandara
5 - Dodamwala	Herath Mudiyanselage Prasanna Sudath Aththanayake
6 - Udawela	Dhanasekara Mudiyanselage Thilanka Bandara
7 - Walgampaya	Palle Maha Kadawara Hitapu Gedara Jemis Appuhamilage Deepika Dayanthi
8 - kotalegoda	Herath Mudiyanselage Nayomi Dinuka Kumari
9 - Manekdewala	Manjula Kumudini Ranasinghe
10 - Alagalla	Anil Lambrat Wijerathna
11 - Godigamuwa	Kuruneka Mudiyanselage Senarath Bandara Meekotuwa
12 - Balana	Ranasingha Mudiyanselage Ranjith Gamini Ranasinghe
13 - Amunupura	Dissanayake Mudiyanselage Kumudini Dissanayake
14 - Malegatanna	Wijethunga Wasala Mudiyanselage Walala Medawatta Walawwe Isuru Bandara Wijethunga
15 - Haleyadda	Pahala Korale Gedara Lasantha Mangala Bandara
16 - Danture	Rankothge Chinthaka Ruwan Kumara
17 - Arabegama	Wickramanayaka Mudiyanselage Ashen Sooriya Bandara Wickramanayaka
18 - Geragama	Kumara Unnehelage Anjana Chathuranga Perera
19 - Sureyagoda	Mapitigama Ranathunga
20 - Gannoruwa	Malagammana Gedara Malinda Rajapaksha
21 - Ereyagama	Rathnayake Mudiyanselage Nuwan Madushnka Bandara
22 - Dehideneya	Wijethunga Wasala Mudiyanselage Walala Medawatta Walawwe Namal Bandara Wijethunga
23 - Pelapeteya	Dodangahamada Upul Nishantha Weerasinghe
24 - Eadaduwawa	Korale Gedara Menaka Bandara Ekanayake
25 - Bulumulla	Kolle Gedara Ekanayake
26 - Aebelmegama	Kandauda Liyanage Dilan Saminda
