ward	name
1 - kandapola	Muththusamy Ramajeyam
2 - Park	Arumugam Krishnakumar
3 - Galpalama	Wijayasinghe Arachchige Nihal Wijayasinghe
4 - Pedroo	Premanath Keerthana
5 - Shanthipura	Herath Mudhiyanselage Wimalawathi /Wimali Karunarathna
9 - Nanuoya	Sivakumar Dilipkumar
10 - Magoda	Edirisinghe Arachchige Nimal Edirisinghe
11 - Ruwaneliya	Dharmalingam Bharathiraja
12 - Seethaeliya	Aththanayake Mudhiyanselage Gayan Chathuranga Vijayabandara
13 - Meepilimana	Rajapaksa Wasala Hitihamilage Devinda Nuwan Rajapaksa
14 - Perakumpura	Velu Yogaraj
15 - Kirimetiya	Thanam Dureiratnam
16 - Waltrim	Balasubramaniyam Kisokumar
29 - Ambewela	Sinnaiah Nandakumar
