ward	name
1 - kandapola	Karupaiya Jayaram
2 - Park	Jayakumar Jayasangar
3 - Galpalama	Vidana Archchiga Arawinda Vidana Archchi
4 - Pedroo	Jaganadan Yoganadan
5 - Shanthipura	Johan laemn Tomas Sarth Kumara
9 - Nanuoya	Gurunadan Niroshankumar
10 - Magoda	Mahanayakage Indrapala
11 - Ruwaneliya	Moladanda Gamaralalaga Sarath Kumarasinha Pathmasiri
12 - Seethaeliya	Chandani Hattiarachchi
13 - Meepilimana	Tanuwara Waduga Jayantha Tanuwara
14 - Perakumpura	Mail Waganam Prasan
15 - Kirimetiya	Amuldas Jasintha
16 - Waltrim	Ambladawan Nagaraja
29 - Ambewela	Rajapaksha Mudiyanselage Athula Rawindra Jayawardana
