ward	name
1 - Sewa janapathaya	Jayamaga Mudali Arachchige Thamidu Shehan Jayamaga
2 - Gemunupura	Udagedara Ranjith Sisira Kumara
3 - Kavanthissapura	Jayamaga Mudali Arachchige Ravindhra Sarath Kumara
4 - Lassanagama	Thuppahi Mudalige Wijethilaka
5 - Sinhapura	Perumbada Pedige Layanal Premathilaka
6 - Samanpura	Kristopar Umesh Rudhrigo
7 - Sri Thissapura	Hewasinha Pedige Renuka Damayanthi
8 - Padavi Sripura	Kollon Arachchige Saman Prasanna
9 - Jayanthiwewa	Ransitu Mudiyanselage Kapila Saliya Bandara
10 - Paranamadawachiya	Bayralage Gunarathna
