ward	name
1 - Hingure Ara	Jathunge Nihal Vijesinghe
2 - Embilipitiya Pallegama	Ruwan Pathiranage Karunarathna
3 - Kalagediara	Jagoda Aarachige Kalumchandra
4 - Moraketiya	Yakalla Kankanamge Jayathilaka
5 - Halmillaketiya	Ranuka Widana Pathirana
6 - Embilipitiya New Town	Prathapasinghe Arachchige Saman Sisira Kantha
7 - Yodagama	Samarakoon Mudiyanselage Dimuthu Anuradha Bandara Samarakoon
8 - Modarawana	Subasinghe Pathiranage Dinesh Madhushanka
