ward	name
1 - Hingure Ara	Wedikpula Arachchige Wisal Preemal Weerasinghe
2 - Embilipitiya Pallegama	Indika Wijesiriwardhana
3 - Kalagediara	Hewa Manage Chamil Manoj Gayantha
4 - Moraketiya	Wickrama Sinhage Sunil Jayaweera
5 - Halmillaketiya	Susantha Kusum Kumara Hettiarachchi
6 - Embilipitiya New Town	Thushari Priyadarshani Ranaweeraarachchi
7 - Yodagama	Mathesh Nambu Hewage Prasad Udaya Kumara
8 - Modarawana	Wanni Thanthrige Piyathilaka
