ward	name
1 - Gombaddala	Rashmi Madhushika Rasaputhra
2 - Mulatiyana	Nuwanka Sanjaya Abeywickrama Dhanapala
3 - Deiyandara	Anura Malwahandi
4 - Ketiyape	Vidanagamage Kalsha Madhushani
5 - Dewalegama	Liyanage Lumbini Chathuranga
6 - Pitawalagamuwa	Hewa Anthonige Sumith Kumara
7 - Radawela	Dickwella Gamage Shalika Sajeewanie
8 - Seenipella	Munasin Thalawitage Dulara Piyumal
9 - Beragama	Lokuge Suresh Jayanath
10 - Makandura	Gallege Don Indika Kumara
11 - Ransegoda	Aththanayaka Mudiyanselage Chathurika Iroshini Aththanayaka
12 - Meepawita	Kukulage Surangi Manjula Kumari
13 - Bamunugama	Munasin Arachchige Karunadasa
