ward	name
1 -	Hettige Don Chandrasiri
2 -	Liyanamahadura Shiranda Geethapriya De Silva
3 -	Horawala Withanage Chathuri Sajiwani
4 -	Kalapuge Don Sirisena
5 -	Gunamuni Dalson Silva
6 -	Duwage Nilanthi Ashoka
7 -	Watuthanthrige Berty Silva
8 -	Kalapuge Don Chinthaka
9 -	Amarathungage Dona Champika Samanmali
10 -	Aluthgamayalage Chandana Fernando
11 -	Hidellarachchilage Dhinush Malinda
12 -	Dewagamage Don Kamal Chandrasiri Munaweera
13 -	Santhana Dewage Duminda Silva
14 -	Jamuni Nimesha Kumari Silva
15 -	Olupathage Samantha Vijitha Gamini Silva
16 -	Udawattage Ujith Shantha Kumara Silva
17 -	Jamuni Chamila Krishanthi
18 -	Rajapaksha Arachchillage Chaminda Pradeep
19 -	Mudalidewage Janaka Mahendra Peiris
