ward	name
1 -	Pussewala Hewage Yasoda Sewwandi
2 -	Mawella Aberuwange Jinaji Ransika Abeyruwan
3 -	Abeysiri Narayanage Tissa Jayasinghe
4 -	Kurukulasooriya Prasanna Rangajeewa
5 -	Moragoda Liyanage Sandasiri Janaka Kumara Perera
6 -	Ranasinghage Priyantha Kumara Ranasingha
7 -	Jefri Trewo Cennath Gregory
8 -	Wasala Mudiyanselage Dharmasena
9 -	Dassanayaka Mudiyanselage Kumudu Kumara Thilakarathna
10 -	Abeysingha Madduma Patabadige Jayasiri
11 -	Kumarapeli Arachchilage Don Lal Kumarapeli
12 -	Liyanage Mahinda Rathna
13 -	Jayasingha Arachchilage janith chaturanga jayakodi
14 -	Watarakapeli Adhikaram Dissanayakalage Chamishka Anuhas Dissanayaka
15 -	Anushka Liyanage
16 -	Buthpitiya Lekamlage Sanjeewa Prasanga Buthpitiya
17 -	Amarasingha Kankanamge Sunil Priyantha
18 -	Edirisinghage Sarath Gamini Chandrakumara
19 -	Randeer Niroshana Witharana Pathirana
20 -	Weerappuli Arachchige Don Pemarathna
21 -	Liyanage Dona Hiranthi Udeshika
22 -	Chandimal Priyadarshana Kodithuwakku
23 -	Wiyalamunne Gedara Ranjith Gnanarathna
24 -	Hetti Kankanamalage Sunil
25 -	Mahodara Arachchige Mahinda Jayasena
26 -	Heiyanthuduwage Dona Kumuduni Sakunthala Sandya Tharangani
27 -	Egodawattha Arachchige Ajith Premalal
28 -	Disanayaka Mudiyanselage Sugath Disanayaka
29 -	Pinnawala Appuhamilage Sanjeewa Pushpa Keerthi Pinnawala
30 -	Weerasundara Pedige Lahiru Madushan
31 -	Mohamed Jaleel Husain Kareem
32 -	Manodara Arachchige Kusum Priyankara
