ward	name
1 - periyathumunai	Mohamed Buhary Mohamed Hazith
2 - Kinniya	Mohamed Anifa Nafeer
3 - Sinna kinniya	Abdul Majeeth Jersath
4 - Mancholaichenai	Mohamed Mushthafa Niwas
5 - Mancholai	Abdul Kuthoos Mahroos
6 - Annal nagar	Wappuththamby Mohamed Fazar
7 - Faizal nagar	Warisai Mohamed Mohamed Rafi
8 - Alankerny	Mohamed Hanifa Risana
