ward	name
1 -	Navin Dilhan Perera
2 -	Pinnaduwa Hewage Lathika Sujeewani
3 -	Wijesooriya Arachchige Ramesh Darshana
4 -	Wanni Arachchige Nadeeka Suranga Fonseka
5 -	Gunamunige Mahichandra Silva
6 -	Wijesooriya Mudiyanselage Tharindu Niroshana
7 -	Warnakulasooriya Arachchige Ruchitha Lankangani Fernando
8 -	Goniyamalimage Asiri Chathuranga Aponsu
8 -	Warnakulasooriya Arachchige Nadira Ruwanthi Fernando
9 -	Mohomad Hadin Bhasik
10 -	Hewawasam Jambu Gahawattage Don Dhanushka Sadana Moragoda
11 - Kawdana East	Debara Mandiyage Punsiri Udara
12 - Karagampitiya	--------------------------------
13 - Malwaththa	Kanikpulla Hewage Jayasiri
14 -	Mitimanage Manoj Chandika Perera
15 - Mount Lavenia	Dimungu Gomasge Ruwan Sanjeewa Gomas
16 - Kaudana West	Pothupitiyage Ruwan Prasanna Fernando
17 - Watarappala	Wijesooriya Arachchige Sudesh Indika
18 - Katukurunduwatta	Dalugoda Arachchige Rohana Ajantha
18 - Katukurunduwatta	Kariyapperuma Athukoralage Thushara Indrajith
19 - Aththidiya North	---------------------------
20 - Aththidiya South	Bollagalage Sandaruwan Chamara Kumara
21 - Pirivena	Pannila Arachchige Thilakasiri Appuhamy
22 - Wathumulla	Mohomed Nazeem Calib
23 - Wedikanda	Krishantha Sanjaya Thabroo Wijerathne
24 - Vihara	Kompagngnage Ramani Prasanthi Fonseka
25 -	Sinhara Amal Pushpakumara Silva
26 -	Lanthu Handige Kamal Piyantha Silva
27 -	Muthukumarana Palavinnage Kumarasiri
