ward	name
1 - Neelapola	Herath Mudiyanselage Anusha Priyadarshani
2 - Navatkernykadu	Firthows Muhammadu Sabras
3 - Selvanagar	Abdul Kareem Muhammathu Faus Or Muhammathu Faus
4 - Seruvilla	Gonapinuwala Vitharanage Pradeep Chamara
5 - Dehiwatha	Mahina Gamage Dilan Pradeep Kumara
6 - Lingapuram	Moharaja Kithurshan
7 - Thanganagar	Rajeswari Uthayarasa
8 - Serunuwara	Bodhipaksha Kuruambe Gedara Nalinda Sampath Priyadarshana
9 - Mahawaligama	Herath Mudiyanselage Pathma Kanthi
10 - Somapura	Bulathsinhalage Nimal Chandrasiri
