ward	name
1 - Neelapola	Mathara Arachchige Jinadrasa
2 - Navatkernykadu	Muhamathu Fareed Muhamathu Akram
3 - Selvanagar	kachchiMuhamathu Muhamad Fareed
4 - Seruvilla	Mahina Gamage Rohana Ajith Kumara
5 - Dehiwatha	Mahina Gamage Susantha Kumara
6 - Lingapuram	Nageswaran Kanthimadi
7 - Thanganagar	Hela Gedara Premarathna
8 - Serunuwara	Thuiyadura Kamalasiri Kularathna de Silva
9 - Mahawaligama	Waththen Silvage Karunadrasa
10 - Somapura	Wijekoon Mudiyanselage Wasantha Aanatha Chandrasiri Wijekoon
