ward	name
1 -	Gankandage Nishantha Premalal
2 -	Samarasekara Okandapola Arachchige Chandana Thilaka
3 -	Henadheera Arachchige Helsin Devendra Perera
4 -	Madirawalage Samanpa Dinendra Perera
5 -	Pitiyage Niluka Pradeep Kumari
6 -	Praneeth Weliwitage
7 -	Kanahelage Suranjith Silva
8 -	Amarasinghe Arachchige Ajith Kumara
9 -	Mahamalimige Gaumya Menik Aponsu
10 -	Weerasinghe Mudiyanselage Kavindu Tharaka
11 -	Hapuarachchige Don Thushara Kelum
12 -	Ranathunga Liyanage Nishantha Sarath Kumara
13 -	Adambarage Sandarekha Nelum Kumari Alwis
14 -	Chathuri Samanga Chandimenike Sumithraarachchi
15 -	Kalu Achchige Prageeth Malinda Kumara Perera
16 -	Malmala Arachchige Sajeewa Susantha
17 -	Asoka Indigahawela
18 -	Abdul Samith Hikbani Iqbal
19 -	Hasim Imitiyas Hasim
20 -	Kudamanage Don Chinthana Amarathunga Perera
