ward	name
1 -	Soorage Rekhani Chandani
2 -	Lasantha Sanjeewa Witharana
3 -	Alankarage Manula Priyangani Silva
4 -	Gemunu Wikramasooriya
5 -	Osilma Manel Kumari Atigala
6 -	Don Hasantha Kapila Dasanayake
7 -	Kotalawalage Don Mahesh Chaminda
8 -	Edirisooriya Mudiyanselage Dayantha Edirisooriya
9 -	Kapuralage Ranil Priyashantha Gunarathne
10 -	Thuduwage Anil Perera
11 -	Thuduwage Shelton Perera
12 -	Priyantha Viraj Medagamage
13 -	Sayakkarage Seeladasa Ranawaka
14 -	Heenatigala Pathirage Samantha Laknath
15 -	Dambura Liyanage Manoj Sanjeewa Bharatha
16 -	Palihenage Idunil Shirley Lalith Perera
17 -	Dadellage Yasidu Lakshan Jayasekara
18 -	Mohomad Sajahan Mohammadu Spras
19 -	Mohamad Manzoor Mohamad Riyasath
20 -	Dona Champa Jayangani Kannangara
