ward	name
1 -	Pulukkutti Ralalage Wimalasiri
2 -	Wickkramage Don Rangana Pushpa Kumara
3 -	Henadeera Arachchige Gamini Sarathchandra Perera
4 -	Sampath Dammika Gamage
5 -	Samudu Sandamali Kaluarchchi
6 -	Kotalawala Liyanage Dharmasena Perera
7 -	Wijesekara Arachchige Kasun Chatura
8 -	Meddakandage Manjula Gunasekara
9 -	Kankamge Premarathna
10 -	Hetti Kankanmge Madusika Sanjewani Perera
11 -	Nawalage Thisal Vindula Perera
12 -	Hettiya Kandage Asanka Indunil Fernando
13 -	Mahatelge Akila Miranka Peiris
14 -	Bogamuwa Gamage Sunethra
15 -	Pelpolage Don Upali Gunathilaka
16 -	Sangrange Lalith Perera
17 -	Uduwage Dinesh Sampath Indika Perera
18 -	Abdul Hameed Imithiyas
19 -	Mohamed Nafli Mohamed Nasir
20 -	Madumage Sirisoma Perera
