ward	name
1 - Maththamagoda	Rajapakshe Mudiyanselage Sarath Wijewardhana Rajapakshe Bandara
2 - Galpatha	Weerappuli Ralalage Gunadasa
3 - Kabulumulla	Nenathunga Liyanage Nandanika Madurani Nenathunga Liyanage
4 - Yatiyanthota	Meegaha Waththage Gimhana Sumanadasa
5 - Jayavindagama	Deyyagala Arachchilage Lasheeka Sunil Deyyagala
6 - Dombepola	Kehelwaththe Archchilage Pemasinghe
7 - Amanawala	Rotuwe Lekamlage Athula Kumara
8 - Seepoth	Ilukpitiye Gedara Ranjith Wickramarathna
9 - Dunukedeniya	Hettikandage Shantha Kumara
10 - Malwaththa	Thalawalage Imalka Sanjeewani
11 - Neluwathukanda	Vishwanadan Jeya Pragas
12 - Ganepalla	Gamaralalage Anura Piyasena
13 - Garagoda	Gamlath Ralalage Lal Nisantha
14 - Meegasthenna	Suppaiha Sudarsan
15 - Pelellegama	Alpitiye Gamaralalage Thilakarathna
16 - Gonagamuwa	Kande Lekamalage Karunarathna
17 - Kithulgala	Mudannayaka Mohottalalage Upul Nayanajith
