ward	name
1 -	Kotuwe Gedara Ranbanda
2 -	Yapa Mudiyanselage Lakmini Madushani
3 -	Jayakadu Devidlage Nayomi Damayanthi Jayakadu
4 -	Rathnamalala Irugal Bandaralage Ashoka Rathnamalala
5 -	Korale Kankanamalage sagara
6 -	Godakumbure Gedara Jagath Kumara Godakumbura
7 -	Imihami Mudiyanselage Malanee Chandralatha
8 -	Kotuwe Gedara Jeevan Saman Bandara
9 -	Perimbanayagam Darshan
9 -	Imihami Mudiyanselage Tharanga Suresh Bandara
10 -	Amarasinghage Ruwindu Bhawantha Amarasinghe
11 -	Nimal Chandrathilaka Silva Amarasinghe
12 -	Rathnamalala Bandaralage Pemarathna Bandara
13 -	Basnayaka Mudiyanselage Kapurubanda Basnayaka
14 -	Nayaka Bandaralage Lalith Kumara
15 -	Withanalage Don Pradeep Lakmal
16 -	Weerarathna Arachchi Patabendige Sanjeewa Pradeep Weerarathna
17 -	Korale Kankanamalage Pasindu Dilshan sagara
18 -	Rathnamalala Bandaralage Kapuru Bandara Uduweriya
19 -	Gamage Roshan Indika Amarasinghe
