ward	name
1 -	Herath Mudiyanselage Hemal Herath
2 -	Herath Mudiyanselage Sarathchandra Dasanayaka
3 -	Arachchi Mudiyanselage Ganga prasanna
4 -	Wanninayaka Mudiyanselage Thathsarani Nethmini Wanninayaka
5 -	Hettiarachchige Amitha Niroshani
6 -	Jayasinghe Mudiyanselage Indika Jayasingha
7 -	Maya Bandara Jayasekara Mudiyanselage Aruna Shantha Ambahera
8 -	Dissanayaka Mudiyanselage Bandula Saman Dissanayaka
9 -	Siriwardhana Kasi Brahmanaralalage Isuru Nisal Siriwardhana
9 -	Wijepala Abeysinghe Mudiyanselage Nilanka Pradeep Abeysinghe
10 -	Herath Mudiyanselage Dharmadasa
11 -	Ganthihe Mudiyanselage Wasantha Senarath Bandara
12 -	Basnayaka Mudiyanselage Sudath Kumara Dissanayaka
13 -	Imihami Mudiyanselage Shanika Madhuwanthi Bandara
14 -	Wijepala Abeysingha Mudiyanselage Thilakarathna
15 -	Rathnamalala Irugal Bandaralage Lasantha Vidusith Bandara
16 -	Dassanayaka Mudiyanselage Dassanayaka
17 -	Rathnamalala Irugal Bandaralage Nalaka Manoj Rathnamalala
18 -	Kondasinghe Patabendi Wijendra Gamladdalage Amal Shantha Kumara Kondasinghe
19 -	Kahadawa Mudiyanselage Sugath Upathissa Bandara
