ward	name
1 - Buddama	Disanayaka Mudiyanselage Pradeep Ranjan Dissanayaka
2 - Pallewela	Peleda Liyanage Sisira
3 - Kotagoda	Konara Mudiyanselage Chandrasiri Jayawardhana
4 - Samanalabedda	Tikirivanni Unnehelage Asitha Senarath Bandara
5 - Muthukandiya	Labugath Kande Kattadige Sarath Kumara
6 - Mahakalugolla	Kadawathalage Sugath Wikramarathna
7 - Siyambalanduwa	Konara Mudiyanselage Ashoka Ranathunga
8 - Kodayana	Panguwe Gedara Siriyawathi
9 - Dombagahawella	Attuwe Gedara Gamhewage Suneth Aravinda
10 - Liyangolla	Rathnayaka Mudiyanselage Indrawathi
11 - Ethimale	Disanayaka Mudiyanselage Suranga Pushpa Kumara
12 - Gemunupura	Rathnayaka Mudiyanselage Anurasiri
13 - Tissapura	Edirisigha Dewayalage Santha Samaraweera
14 - Kotiyagala	Dissanayaka Mudiyanselage Prasanna Dissanayaka
